"","hn_1","best_match","street_type","base_function","spell_ave_true","suffix_true","both_true"
"1913",NA,"CITY","ST","CITY ST","CITY ST","CITY ST","CITY ST"
"1914",26,"AVE H","AVE","26 AVE H AVE","TWENTY-SIX AVE H AVE","26 AVE H AVE","TWENTY-SIX AVE H AVE"
"1915",NA,"AV3 & 23","ST","AV3 & 23 ST","AV3 & 23 ST","AV3RD & 23 ST","AV3RD & 23 ST"
"1916",NA,"CITY","ST","CITY ST","CITY ST","CITY ST","CITY ST"
"1917",35,"AVE H","AVE","35 AVE H AVE","THIRTY-FIVE AVE H AVE","35 AVE H AVE","THIRTY-FIVE AVE H AVE"
"1918",37,"AVE H","AVE","37 AVE H AVE","THIRTY-SEVEN AVE H AVE","37 AVE H AVE","THIRTY-SEVEN AVE H AVE"
"1919",NA,"HOYT & BERGEN , BROOKLYN","ST","HOYT & BERGEN , BROOKLYN ST","HOYT & BERGEN , BROOKLYN ST","HOYT & BERGEN , BROOKLYN ST","HOYT & BERGEN , BROOKLYN ST"
"1920",36,"AVE H","AVE","36 AVE H AVE","THIRTY-SIX AVE H AVE","36 AVE H AVE","THIRTY-SIX AVE H AVE"
"1921",NA,"CALIFORNIA","ST","CALIFORNIA ST","CALIFORNIA ST","CALIFORNIA ST","CALIFORNIA ST"
"1922",NA,"HICKS & HARRISON , BROOKLYN","ST","HICKS & HARRISON , BROOKLYN ST","HICKS & HARRISON , BROOKLYN ST","HICKS & HARRISON , BROOKLYN ST","HICKS & HARRISON , BROOKLYN ST"
"1923",29,"AVE H","AVE","29 AVE H AVE","TWENTY-NINE AVE H AVE","29 AVE H AVE","TWENTY-NINE AVE H AVE"
"1924",30,"8","ST","30 8 ST","30 8 ST","30 8TH ST","30 8TH ST"
"1925",31,"AVE H","AVE","31 AVE H AVE","THIRTY-ONE AVE H AVE","31 AVE H AVE","THIRTY-ONE AVE H AVE"
"1926",37,"AVE H","AVE","37 AVE H AVE","THIRTY-SEVEN AVE H AVE","37 AVE H AVE","THIRTY-SEVEN AVE H AVE"
"1927",NA,"MOBILE","ST","MOBILE ST","MOBILE ST","MOBILE ST","MOBILE ST"
"1928",37,"AVE H","AVE","37 AVE H AVE","THIRTY-SEVEN AVE H AVE","37 AVE H AVE","THIRTY-SEVEN AVE H AVE"
"1929",30,"AVE H","AVE","30 AVE H AVE","THIRTY AVE H AVE","30 AVE H AVE","THIRTY AVE H AVE"
"1930",18,"81B","ST","18 81B ST","18 81B ST","18 81STB ST","18 81STB ST"
"1931",NA,"ATLANTIC & COLUMBIA , BROOKLYN","ST","ATLANTIC & COLUMBIA , BROOKLYN ST","ATLANTIC & COLUMBIA , BROOKLYN ST","ATLANTIC & COLUMBIA , BROOKLYN ST","ATLANTIC & COLUMBIA , BROOKLYN ST"
"1932",30,"AVE H","AVE","30 AVE H AVE","THIRTY AVE H AVE","30 AVE H AVE","THIRTY AVE H AVE"
"1933",NA,"WCSTERN","ST","WCSTERN ST","WCSTERN ST","WCSTERN ST","WCSTERN ST"
"1934",NA,"WESTERN","ST","WESTERN ST","WESTERN ST","WESTERN ST","WESTERN ST"
"1935",35,"AVE H","AVE","35 AVE H AVE","THIRTY-FIVE AVE H AVE","35 AVE H AVE","THIRTY-FIVE AVE H AVE"
"1936",30,"AVE H","AVE","30 AVE H AVE","THIRTY AVE H AVE","30 AVE H AVE","THIRTY AVE H AVE"
"1937",NA,"Ã¢ÂÂ PA CIFIC  ,","ST","Ã¢ÂÂ PA CIFIC  , ST","Ã¢ÂÂ PA CIFIC  , ST","Ã¢ÂÂ PA CIFIC  , ST","Ã¢ÂÂ PA CIFIC  , ST"
"1938",NA,"49 B.WAY , ATLANTIC H","ST","49 B.WAY , ATLANTIC H ST","49 B.WAY , ATLANTIC H ST","49TH B.WAY , ATLANTIC H ST","49TH B.WAY , ATLANTIC H ST"
"1939",NA,"H. N. BRIGHTON","ST","H. N. BRIGHTON ST","H. N. BRIGHTON ST","H. N. BRIGHTON ST","H. N. BRIGHTON ST"
"1940",NA,"BARNUMS","ST","BARNUMS ST","BARNUMS ST","BARNUMS ST","BARNUMS ST"
"1941",NA,"HENRY & WARREN , N. BROOKLYN","ST","HENRY & WARREN , N. BROOKLYN ST","HENRY & WARREN , N. BROOKLYN ST","HENRY & WARREN , N. BROOKLYN ST","HENRY & WARREN , N. BROOKLYN ST"
"1942",NA,"NS FALLS","ST","NS FALLS ST","NS FALLS ST","NS FALLS ST","NS FALLS ST"
"1943",25,"AVE H","AVE","25 AVE H AVE","TWENTY-FIVE AVE H AVE","25 AVE H AVE","TWENTY-FIVE AVE H AVE"
"1944",44,"RIVTON","ST","44 RIVTON ST","44 RIVTON ST","44 RIVTON ST","44 RIVTON ST"
"1945",NA,"Ã¢ÂÂ","ST","Ã¢ÂÂ ST","Ã¢ÂÂ ST","Ã¢ÂÂ ST","Ã¢ÂÂ ST"
"1946",NA,"HENRY & PRESIDENT , BROOKLYN","ST","HENRY & PRESIDENT , BROOKLYN ST","HENRY & PRESIDENT , BROOKLYN ST","HENRY & PRESIDENT , BROOKLYN ST","HENRY & PRESIDENT , BROOKLYN ST"
"1947",NA,"BROOK  , YN","ST","BROOK  , YN ST","BROOK  , YN ST","BROOK  , YN ST","BROOK  , YN ST"
"1948",NA,"MASS.","ST","MASS. ST","MASS. ST","MASS. ST","MASS. ST"
"1949",NA,"HICKS & DEGRAW , BROOKLYN","ST","HICKS & DEGRAW , BROOKLYN ST","HICKS & DEGRAW , BROOKLYN ST","HICKS & DEGRAW , BROOKLYN ST","HICKS & DEGRAW , BROOKLYN ST"
"1950",NA,"WMSBURG","ST","WMSBURG ST","WMSBURG ST","WMSBURG ST","WMSBURG ST"
"1951",NA,"NORTATTLEBORO","ST","NORTATTLEBORO ST","NORTATTLEBORO ST","NORTATTLEBORO ST","NORTATTLEBORO ST"
"1952",NA,"CITY","ST","CITY ST","CITY ST","CITY ST","CITY ST"
"1953",NA,"150,","ST","150, ST","150, ST","150TH, ST","150TH, ST"
"1954",35,"AVE H","AVE","35 AVE H AVE","THIRTY-FIVE AVE H AVE","35 AVE H AVE","THIRTY-FIVE AVE H AVE"
"1955",NA,"DE  *","ST","DE  * ST","DE  * ST","DE  * ST","DE  * ST"
"1956",21,"AVE A","AVE","21 AVE A AVE","TWENTY-ONE AVE A AVE","21 AVE A AVE","TWENTY-ONE AVE A AVE"
"1957",74,"Ã¢ÂÂ","ST","74 Ã¢ÂÂ ST","74 Ã¢ÂÂ ST","74 Ã¢ÂÂ ST","74 Ã¢ÂÂ ST"
"1958",NA,"SLAND","ST","SLAND ST","SLAND ST","SLAND ST","SLAND ST"
"1959",31,"AVE H","AVE","31 AVE H AVE","THIRTY-ONE AVE H AVE","31 AVE H AVE","THIRTY-ONE AVE H AVE"
"1960",NA,"HENRY & CONGRESS , S. BROOKLYN","ST","HENRY & CONGRESS , S. BROOKLYN ST","HENRY & CONGRESS , S. BROOKLYN ST","HENRY & CONGRESS , S. BROOKLYN ST","HENRY & CONGRESS , S. BROOKLYN ST"
"1961",34,"7","ST","34 7 ST","34 7 ST","34 7TH ST","34 7TH ST"
"1962",26,"LEXINGTON","ST","26 LEXINGTON ST","26 LEXINGTON ST","26 LEXINGTON ST","26 LEXINGTON ST"
"1963",28,"AVE H","AVE","28 AVE H AVE","TWENTY-EIGHT AVE H AVE","28 AVE H AVE","TWENTY-EIGHT AVE H AVE"
"1964",NA,"BROADWAY & W 41","AVE","BROADWAY & W 41 AVE","BROADWAY & W 41 AVE","BROADWAY & W 41ST AVE","BROADWAY & W 41ST AVE"
"1965",NA,"123","ST","123 ST","123 ST","123RD ST","123RD ST"
"1966",NA,"ENGLAND","ST","ENGLAND ST","ENGLAND ST","ENGLAND ST","ENGLAND ST"
"1967",NA,"AVE E B 27 E AND 28","AVE","AVE E B 27 E AND 28 AVE","AVE E B 27 E AND 28 AVE","AVE E B 27TH E AND 28 AVE","AVE E B 27TH E AND 28 AVE"
"1968",37,"AVE H","AVE","37 AVE H AVE","THIRTY-SEVEN AVE H AVE","37 AVE H AVE","THIRTY-SEVEN AVE H AVE"
"1969",16,"AVE H","AVE","16 AVE H AVE","SIXTEEN AVE H AVE","16 AVE H AVE","SIXTEEN AVE H AVE"
"1970",NA,"U. S.","ST","U. S. ST","U. S. ST","U. S. ST","U. S. ST"
"1971",NA,"IT)","ST","IT) ST","IT) ST","IT) ST","IT) ST"
"1972",NA,"H EARLES","ST","H EARLES ST","H EARLES ST","H EARLES ST","H EARLES ST"
"1973",NA,"Ã¢ÂÂ","ST","Ã¢ÂÂ ST","Ã¢ÂÂ ST","Ã¢ÂÂ ST","Ã¢ÂÂ ST"
"1974",35,"AVE H","AVE","35 AVE H AVE","THIRTY-FIVE AVE H AVE","35 AVE H AVE","THIRTY-FIVE AVE H AVE"
"1975",30,"AVE H","AVE","30 AVE H AVE","THIRTY AVE H AVE","30 AVE H AVE","THIRTY AVE H AVE"
"1976",NA,"AVE W A 28","AVE","AVE W A 28 AVE","AVE W A 28 AVE","AVE W A 28TH AVE","AVE W A 28TH AVE"
"1977",NA,"AVE E B 27 E AND 28","AVE","AVE E B 27 E AND 28 AVE","AVE E B 27 E AND 28 AVE","AVE E B 27TH E AND 28 AVE","AVE E B 27TH E AND 28 AVE"
"1978",50,"AVE H","AVE","50 AVE H AVE","FIFTY AVE H AVE","50 AVE H AVE","FIFTY AVE H AVE"
"1979",35,"AVE H","AVE","35 AVE H AVE","THIRTY-FIVE AVE H AVE","35 AVE H AVE","THIRTY-FIVE AVE H AVE"
"1980",29,"BROADWAY","AVE","29 BROADWAY AVE","TWENTY-NINE BROADWAY AVE","29 BROADWAY AVE","TWENTY-NINE BROADWAY AVE"
"1981",NA,"R W 9 36","ST","R W 9 36 ST","R W 9 36 ST","R W 9TH 36 ST","R W 9TH 36 ST"
"1982",195,"DIVISN","ST","195 DIVISN ST","195 DIVISN ST","195 DIVISN ST","195 DIVISN ST"
"1983",NA,"WOOSTER & SPRING","ST","WOOSTER & SPRING ST","WOOSTER & SPRING ST","WOOSTER & SPRING ST","WOOSTER & SPRING ST"
"1984",NA,"MERCHANTS","ST","MERCHANTS ST","MERCHANTS ST","MERCHANTS ST","MERCHANTS ST"
"1985",35,"AVE H","AVE","35 AVE H AVE","THIRTY-FIVE AVE H AVE","35 AVE H AVE","THIRTY-FIVE AVE H AVE"
"1986",36,"8","ST","36 8 ST","36 8 ST","36 8TH ST","36 8TH ST"
"1987",634,"HOUSTN","ST","634 HOUSTN ST","634 HOUSTN ST","634 HOUSTN ST","634 HOUSTN ST"
"1988",NA,"W R 35 & AVE H 7","AVE","W R 35 & AVE H 7 AVE","W R 35 & AVE H 7 AVE","W R 35TH & AVE H 7 AVE","W R 35TH & AVE H 7 AVE"
"1989",NA,"351","ST","351 ST","351 ST","351ST ST","351ST ST"
"1990",NA,"138","ST","138 ST","138 ST","138TH ST","138TH ST"
"1991",NA,"NFOREM TRIB OFF H 154NASSAU,H. BKLYN","ST","NFOREM TRIB OFF H 154NASSAU,H. BKLYN ST","NFOREM TRIB OFF H 154NASSAU,H. BKLYN ST","NFOREM TRIB OFF H 154THNASSAU,H. BKLYN ST","NFOREM TRIB OFF H 154THNASSAU,H. BKLYN ST"
"1992",NA,"BROADWAY & E 14","AVE","BROADWAY & E 14 AVE","BROADWAY & E 14 AVE","BROADWAY & E 14TH AVE","BROADWAY & E 14TH AVE"
"1993",NA,"MASS","ST","MASS ST","MASS ST","MASS ST","MASS ST"
"1994",32,"AVE H","AVE","32 AVE H AVE","THIRTY-TWO AVE H AVE","32 AVE H AVE","THIRTY-TWO AVE H AVE"
"1995",32,"7","ST","32 7 ST","32 7 ST","32 7TH ST","32 7TH ST"
"1996",28,"BROADWAY","AVE","28 BROADWAY AVE","TWENTY-EIGHT BROADWAY AVE","28 BROADWAY AVE","TWENTY-EIGHT BROADWAY AVE"
"1997",NA,"WESTERN","ST","WESTERN ST","WESTERN ST","WESTERN ST","WESTERN ST"
"1998",31,"AVE H","AVE","31 AVE H AVE","THIRTY-ONE AVE H AVE","31 AVE H AVE","THIRTY-ONE AVE H AVE"
"1999",132,"BEEKMN","ST","132 BEEKMN ST","132 BEEKMN ST","132 BEEKMN ST","132 BEEKMN ST"
"2000",13,"AVE H","AVE","13 AVE H AVE","THIRTEEN AVE H AVE","13 AVE H AVE","THIRTEEN AVE H AVE"
"2001",NA,"9* ,","ST","9* , ST","9* , ST","9TH* , ST","9TH* , ST"
"2002",NA,"E 37 & |""T  ~","ST","E 37 & |""T  ~ ST","E 37 & |""T  ~ ST","E 37TH & |""T  ~ ST","E 37TH & |""T  ~ ST"
"2003",9,"T   ,","ST","9 T   , ST","9 T   , ST","9 T   , ST","9 T   , ST"
"2004",50,"Q A","ST","50 Q A ST","50 Q A ST","50 Q A ST","50 Q A ST"
"2005",NA,"LONG ISIANE  ,","ST","LONG ISIANE  , ST","LONG ISIANE  , ST","LONG ISIANE  , ST","LONG ISIANE  , ST"
"2006",23,"AVE H","AVE","23 AVE H AVE","TWENTY-THREE AVE H AVE","23 AVE H AVE","TWENTY-THREE AVE H AVE"
"2007",19,"AVE H","AVE","19 AVE H AVE","NINETEEN AVE H AVE","19 AVE H AVE","NINETEEN AVE H AVE"
"2008",NA,"RATHBUNS","ST","RATHBUNS ST","RATHBUNS ST","RATHBUNS ST","RATHBUNS ST"
"2009",58,"Ã¢ÂÂ","ST","58 Ã¢ÂÂ ST","58 Ã¢ÂÂ ST","58 Ã¢ÂÂ ST","58 Ã¢ÂÂ ST"
"2010",90,"AVE H","AVE","90 AVE H AVE","NINETY AVE H AVE","90 AVE H AVE","NINETY AVE H AVE"
"2011",18,"AVE A","AVE","18 AVE A AVE","EIGHTEEN AVE A AVE","18 AVE A AVE","EIGHTEEN AVE A AVE"
"2012",22,"AVE H","AVE","22 AVE H AVE","TWENTY-TWO AVE H AVE","22 AVE H AVE","TWENTY-TWO AVE H AVE"
"2013",NA,"PORT","ST","PORT ST","PORT ST","PORT ST","PORT ST"
"2014",18,"AVE H","AVE","18 AVE H AVE","EIGHTEEN AVE H AVE","18 AVE H AVE","EIGHTEEN AVE H AVE"
"2015",40,"AVE H","AVE","40 AVE H AVE","FORTY AVE H AVE","40 AVE H AVE","FORTY AVE H AVE"
"2016",NA,"N H. BRIGHTON","ST","N H. BRIGHTON ST","N H. BRIGHTON ST","N H. BRIGHTON ST","N H. BRIGHTON ST"
"2017",NA,"YONDERS","ST","YONDERS ST","YONDERS ST","YONDERS ST","YONDERS ST"
"2018",226,"AVE H","AVE","226 AVE H AVE","TWO HUNDRED TWENTY-SIX AVE H AVE","226 AVE H AVE","TWO HUNDRED TWENTY-SIX AVE H AVE"
"2019",NA,"6 & W 23, AVE H G W C 23","AVE","6 & W 23, AVE H G W C 23 AVE","6 & W 23, AVE H G W C 23 AVE","6TH & W 23, AVE H G W C 23 AVE","6TH & W 23, AVE H G W C 23 AVE"
"2020",156,"FRANKN","ST","156 FRANKN ST","156 FRANKN ST","156 FRANKN ST","156 FRANKN ST"
"2021",NA,"11 & AVE H 2","AVE","11 & AVE H 2 AVE","11 & AVE H 2 AVE","11TH & AVE H 2 AVE","11TH & AVE H 2 AVE"
"2022",19,"188","ST","19 188 ST","19 188 ST","19 188TH ST","19 188TH ST"
"2023",35,"AVE H","AVE","35 AVE H AVE","THIRTY-FIVE AVE H AVE","35 AVE H AVE","THIRTY-FIVE AVE H AVE"
"2024",243,"EHZABH","ST","243 EHZABH ST","243 EHZABH ST","243 EHZABH ST","243 EHZABH ST"
"2025",32,"AVE H","AVE","32 AVE H AVE","THIRTY-TWO AVE H AVE","32 AVE H AVE","THIRTY-TWO AVE H AVE"
"2026",1745,"PRING","ST","1745 PRING ST","1745 PRING ST","1745 PRING ST","1745 PRING ST"
"2027",46,"AVE H","AVE","46 AVE H AVE","FORTY-SIX AVE H AVE","46 AVE H AVE","FORTY-SIX AVE H AVE"
"2028",28,"AVE H","AVE","28 AVE H AVE","TWENTY-EIGHT AVE H AVE","28 AVE H AVE","TWENTY-EIGHT AVE H AVE"
"2029",24,"AVE H","AVE","24 AVE H AVE","TWENTY-FOUR AVE H AVE","24 AVE H AVE","TWENTY-FOUR AVE H AVE"
"2030",NA,"Ã¢ÂÂ","ST","Ã¢ÂÂ ST","Ã¢ÂÂ ST","Ã¢ÂÂ ST","Ã¢ÂÂ ST"
"2031",28,"LEXINGTON","ST","28 LEXINGTON ST","28 LEXINGTON ST","28 LEXINGTON ST","28 LEXINGTON ST"
"2032",15,"1","ST","15 1 ST","15 1 ST","15 1ST ST","15 1ST ST"
"2033",NA,"N EAST. Y.","ST","N EAST. Y. ST","N EAST. Y. ST","N EAST. Y. ST","N EAST. Y. ST"
"2034",NA,"HARLEM","ST","HARLEM ST","HARLEM ST","HARLEM ST","HARLEM ST"
"2035",NA,"HARLEM","ST","HARLEM ST","HARLEM ST","HARLEM ST","HARLEM ST"
"2036",NA,"H. EARLES","ST","H. EARLES ST","H. EARLES ST","H. EARLES ST","H. EARLES ST"
"2037",78,"ANTHO","ST","78 ANTHO ST","78 ANTHO ST","78 ANTHO ST","78 ANTHO ST"
"2038",NA,"MOBILE","ST","MOBILE ST","MOBILE ST","MOBILE ST","MOBILE ST"
"2039",551,"G.WICH","ST","551 G.WICH ST","551 G.WICH ST","551 G.WICH ST","551 G.WICH ST"
"2040",NA,"","ST",NA,NA,NA,NA
"2041",NA,"SHEFFIELD","ST","SHEFFIELD ST","SHEFFIELD ST","SHEFFIELD ST","SHEFFIELD ST"
"2042",NA,"LIVINGSTON & SMITH , BROOKLYN","ST","LIVINGSTON & SMITH , BROOKLYN ST","LIVINGSTON & SMITH , BROOKLYN ST","LIVINGSTON & SMITH , BROOKLYN ST","LIVINGSTON & SMITH , BROOKLYN ST"
"2043",23,"AVE H","AVE","23 AVE H AVE","TWENTY-THREE AVE H AVE","23 AVE H AVE","TWENTY-THREE AVE H AVE"
"2044",NA,"H. BKLYN","ST","H. BKLYN ST","H. BKLYN ST","H. BKLYN ST","H. BKLYN ST"
"2045",NA,"CALIFORNIA","ST","CALIFORNIA ST","CALIFORNIA ST","CALIFORNIA ST","CALIFORNIA ST"
"2046",NA,"W 29 & B.WAY.","ST","W 29 & B.WAY. ST","W 29 & B.WAY. ST","W 29TH & B.WAY. ST","W 29TH & B.WAY. ST"
"2047",NA,"CARVER  , MASS","ST","CARVER  , MASS ST","CARVER  , MASS ST","CARVER  , MASS ST","CARVER  , MASS ST"
"2048",34,"AVE H","AVE","34 AVE H AVE","THIRTY-FOUR AVE H AVE","34 AVE H AVE","THIRTY-FOUR AVE H AVE"
"2049",NA,"HARRISON & HENRY , BROOKLYN","ST","HARRISON & HENRY , BROOKLYN ST","HARRISON & HENRY , BROOKLYN ST","HARRISON & HENRY , BROOKLYN ST","HARRISON & HENRY , BROOKLYN ST"
"2050",23,"AVE H","AVE","23 AVE H AVE","TWENTY-THREE AVE H AVE","23 AVE H AVE","TWENTY-THREE AVE H AVE"
"2051",26,"AVE H","AVE","26 AVE H AVE","TWENTY-SIX AVE H AVE","26 AVE H AVE","TWENTY-SIX AVE H AVE"
"2052",14,"REV","ST","14 REV ST","14 REV ST","14 REV ST","14 REV ST"
"2053",15,", N.AVL","ST","15 , N.AVL ST","15 , N.AVL ST","15 , N.AVL ST","15 , N.AVL ST"
"2054",NA,"LEWIS & 6","ST","LEWIS & 6 ST","LEWIS & 6 ST","LEWIS & 6TH ST","LEWIS & 6TH ST"
"2055",30,"AVE H","AVE","30 AVE H AVE","THIRTY AVE H AVE","30 AVE H AVE","THIRTY AVE H AVE"
"2056",NA,"DOBBS","ST","DOBBS ST","DOBBS ST","DOBBS ST","DOBBS ST"
"2057",NA,"ANTHO","ST","ANTHO ST","ANTHO ST","ANTHO ST","ANTHO ST"
"2058",NA,"S. I","ST","S. I ST","S. I ST","S. I ST","S. I ST"
"2059",27,"AVE H","AVE","27 AVE H AVE","TWENTY-SEVEN AVE H AVE","27 AVE H AVE","TWENTY-SEVEN AVE H AVE"
"2060",NA,". .  ,","ST",". .  , ST",". .  , ST",". .  , ST",". .  , ST"
"2061",28,"AVE H","AVE","28 AVE H AVE","TWENTY-EIGHT AVE H AVE","28 AVE H AVE","TWENTY-EIGHT AVE H AVE"
"2062",NA,"BROOOKLYN","ST","BROOOKLYN ST","BROOOKLYN ST","BROOOKLYN ST","BROOOKLYN ST"
"2063",NA,", LONG LSLAND","ST",", LONG LSLAND ST",", LONG LSLAND ST",", LONG LSLAND ST",", LONG LSLAND ST"
"2064",NA,"314","ST","314 ST","314 ST","314TH ST","314TH ST"
"2065",NA,"H. WEBSTERS","ST","H. WEBSTERS ST","H. WEBSTERS ST","H. WEBSTERS ST","H. WEBSTERS ST"
"2066",3,"IM RD  ,","ST","3 IM RD  , ST","3 IM RD  , ST","3 IM RD  , ST","3 IM RD  , ST"
"2067",32,"AVE H","AVE","32 AVE H AVE","THIRTY-TWO AVE H AVE","32 AVE H AVE","THIRTY-TWO AVE H AVE"
"2068",27,"AVE H","AVE","27 AVE H AVE","TWENTY-SEVEN AVE H AVE","27 AVE H AVE","TWENTY-SEVEN AVE H AVE"
"2069",NA,"2,0","ST","2,0 ST","2,0 ST","2ND,0 ST","2ND,0 ST"
"2070",NA,"AVE R H 8 & W 37","AVE","AVE R H 8 & W 37 AVE","AVE R H 8 & W 37 AVE","AVE R H 8TH & W 37 AVE","AVE R H 8TH & W 37 AVE"
"2071",35,"AVE H","AVE","35 AVE H AVE","THIRTY-FIVE AVE H AVE","35 AVE H AVE","THIRTY-FIVE AVE H AVE"
"2072",NA,"H EARLES","ST","H EARLES ST","H EARLES ST","H EARLES ST","H EARLES ST"
"2073",NA,"157 FULTON , EARLES H","ST","157 FULTON , EARLES H ST","157 FULTON , EARLES H ST","157TH FULTON , EARLES H ST","157TH FULTON , EARLES H ST"
"2074",26,"AVE H","AVE","26 AVE H AVE","TWENTY-SIX AVE H AVE","26 AVE H AVE","TWENTY-SIX AVE H AVE"
"2075",NA,"ORCHARD & STANTON","ST","ORCHARD & STANTON ST","ORCHARD & STANTON ST","ORCHARD & STANTON ST","ORCHARD & STANTON ST"
"2076",13,"MURY","ST","13 MURY ST","13 MURY ST","13 MURY ST","13 MURY ST"
"2077",NA,"STAT. I.","ST","STAT. I. ST","STAT. I. ST","STAT. I. ST","STAT. I. ST"
"2078",NA,"H. IM ELDRIDGE","ST","H. IM ELDRIDGE ST","H. IM ELDRIDGE ST","H. IM ELDRIDGE ST","H. IM ELDRIDGE ST"
"2079",23,"AVE H","AVE","23 AVE H AVE","TWENTY-THREE AVE H AVE","23 AVE H AVE","TWENTY-THREE AVE H AVE"
"2080",28,"LEXINGTON","ST","28 LEXINGTON ST","28 LEXINGTON ST","28 LEXINGTON ST","28 LEXINGTON ST"
"2081",NA,"GREENWICH AVE. & JANE","AVE","GREENWICH AVE. & JANE AVE","GREENWICH AVE. & JANE AVE","GREENWICH AVE. & JANE AVE","GREENWICH AVE. & JANE AVE"
"2082",NA,"H H 55MANGIN","ST","H H 55MANGIN ST","H H 55MANGIN ST","H H 55THMANGIN ST","H H 55THMANGIN ST"
"2083",32,"AVE H","AVE","32 AVE H AVE","THIRTY-TWO AVE H AVE","32 AVE H AVE","THIRTY-TWO AVE H AVE"
"2084",134,"AVE H","AVE","134 AVE H AVE","ONE HUNDRED THIRTY-FOUR AVE H AVE","134 AVE H AVE","ONE HUNDRED THIRTY-FOUR AVE H AVE"
"2085",37,"AVE H","AVE","37 AVE H AVE","THIRTY-SEVEN AVE H AVE","37 AVE H AVE","THIRTY-SEVEN AVE H AVE"
"2086",NA,"RAVENSWD","AVE","RAVENSWD AVE","RAVENSWD AVE","RAVENSWD AVE","RAVENSWD AVE"
"2087",NA,"WATER & BEEKMAN","ST","WATER & BEEKMAN ST","WATER & BEEKMAN ST","WATER & BEEKMAN ST","WATER & BEEKMAN ST"
"2088",15,"AVE H","AVE","15 AVE H AVE","FIFTEEN AVE H AVE","15 AVE H AVE","FIFTEEN AVE H AVE"
"2089",NA,"E 31 & XVLADISON AVE.","AVE","E 31 & XVLADISON AVE. AVE","E 31 & XVLADISON AVE. AVE","E 31ST & XVLADISON AVE. AVE","E 31ST & XVLADISON AVE. AVE"
"2090",NA,"AMITY & CLINTON , BROOKLYN","ST","AMITY & CLINTON , BROOKLYN ST","AMITY & CLINTON , BROOKLYN ST","AMITY & CLINTON , BROOKLYN ST","AMITY & CLINTON , BROOKLYN ST"
"2091",NA,"CENTRE & WALKER","ST","CENTRE & WALKER ST","CENTRE & WALKER ST","CENTRE & WALKER ST","CENTRE & WALKER ST"
"2092",NA,"IJO","ST","IJO ST","IJO ST","IJO ST","IJO ST"
"2093",NA,"W 25 & AVE.","AVE","W 25 & AVE. AVE","W 25 & AVE. AVE","W 25TH & AVE. AVE","W 25TH & AVE. AVE"
"2094",26,"AVE H","AVE","26 AVE H AVE","TWENTY-SIX AVE H AVE","26 AVE H AVE","TWENTY-SIX AVE H AVE"
"2095",20,"AVE H","AVE","20 AVE H AVE","TWENTY AVE H AVE","20 AVE H AVE","TWENTY AVE H AVE"
"2096",NA,"WESTERN","ST","WESTERN ST","WESTERN ST","WESTERN ST","WESTERN ST"
"2097",NA,"H. PEARL","ST","H. PEARL ST","H. PEARL ST","H. PEARL ST","H. PEARL ST"
"2098",NA,"WESTERN","ST","WESTERN ST","WESTERN ST","WESTERN ST","WESTERN ST"
"2099",NA,"MERCHANTS","ST","MERCHANTS ST","MERCHANTS ST","MERCHANTS ST","MERCHANTS ST"
"2100",6,"BROADWAY","AVE","6 BROADWAY AVE","SIX BROADWAY AVE","6 BROADWAY AVE","SIX BROADWAY AVE"
"2101",NA,"RATHBUNI","ST","RATHBUNI ST","RATHBUNI ST","RATHBUNI ST","RATHBUNI ST"
"2102",NA,"N I.","ST","N I. ST","N I. ST","N I. ST","N I. ST"
"2103",25,"AVE H","AVE","25 AVE H AVE","TWENTY-FIVE AVE H AVE","25 AVE H AVE","TWENTY-FIVE AVE H AVE"
"2104",NA,"ENGLAND","ST","ENGLAND ST","ENGLAND ST","ENGLAND ST","ENGLAND ST"
"2105",NA,".  ,","ST",".  , ST",".  , ST",".  , ST",".  , ST"
"2106",NA,"H. IF JACOB","ST","H. IF JACOB ST","H. IF JACOB ST","H. IF JACOB ST","H. IF JACOB ST"
"2107",NA,"H. CLINTON C.","ST","H. CLINTON C. ST","H. CLINTON C. ST","H. CLINTON C. ST","H. CLINTON C. ST"
"2108",NA,"BALTIMORE","ST","BALTIMORE ST","BALTIMORE ST","BALTIMORE ST","BALTIMORE ST"
"2109",38,"AVE H","AVE","38 AVE H AVE","THIRTY-EIGHT AVE H AVE","38 AVE H AVE","THIRTY-EIGHT AVE H AVE"
"2110",29,"AVE H","AVE","29 AVE H AVE","TWENTY-NINE AVE H AVE","29 AVE H AVE","TWENTY-NINE AVE H AVE"
"2111",NA,"ROCHLE","ST","ROCHLE ST","ROCHLE ST","ROCHLE ST","ROCHLE ST"
"2112",26,"AVE H","AVE","26 AVE H AVE","TWENTY-SIX AVE H AVE","26 AVE H AVE","TWENTY-SIX AVE H AVE"
"2113",NA,"WMSBURG","ST","WMSBURG ST","WMSBURG ST","WMSBURG ST","WMSBURG ST"
"2114",NA,"MULBERRY & HOUSTON","ST","MULBERRY & HOUSTON ST","MULBERRY & HOUSTON ST","MULBERRY & HOUSTON ST","MULBERRY & HOUSTON ST"
"2115",36,"8","ST","36 8 ST","36 8 ST","36 8TH ST","36 8TH ST"
"2116",35,"AVE H","AVE","35 AVE H AVE","THIRTY-FIVE AVE H AVE","35 AVE H AVE","THIRTY-FIVE AVE H AVE"
