"","hn_1","best_match","street_type","base_function","spell_ave_true","suffix_true","both_true"
"4363",NA,"3","ST","3 ST","3 ST","3RD ST","3RD ST"
"4364",132,"RIVINGTON","ST","132 RIVINGTON ST","132 RIVINGTON ST","132 RIVINGTON ST","132 RIVINGTON ST"
"4365",NA,"7","ST","7 ST","7 ST","7TH ST","7TH ST"
"4366",NA,"8","ST","8 ST","8 ST","8TH ST","8TH ST"
"4367",92,"LAURENS","ST","92 LAURENS ST","92 LAURENS ST","92 LAURENS ST","92 LAURENS ST"
"4368",NA,"6","ST","6 ST","6 ST","6TH ST","6TH ST"
"4369",NA,"BKLM","ST","BKLM ST","BKLM ST","BKLM ST","BKLM ST"
"4370",NA,"THOMPSON & 4","ST","THOMPSON & 4 ST","THOMPSON & 4 ST","THOMPSON & 4TH ST","THOMPSON & 4TH ST"
"4371",NA,"E 24 & AVE. A","AVE","E 24 & AVE. A AVE","E 24 & AVE. A AVE","E 24TH & AVE. A AVE","E 24TH & AVE. A AVE"
"4372",NA,"3B010","ST","3B010 ST","3B010 ST","3RDB010 ST","3RDB010 ST"
"4373",NA,"N Y. UNIVERSITY","ST","N Y. UNIVERSITY ST","N Y. UNIVERSITY ST","N Y. UNIVERSITY ST","N Y. UNIVERSITY ST"
"4374",NA,"8","ST","8 ST","8 ST","8TH ST","8TH ST"
"4375",NA,"10","ST","10 ST","10 ST","10TH ST","10TH ST"
"4376",NA,"1","ST","1 ST","1 ST","1ST ST","1ST ST"
"4377",NA,"BROADWAY & W 40","AVE","BROADWAY & W 40 AVE","BROADWAY & W 40 AVE","BROADWAY & W 40TH AVE","BROADWAY & W 40TH AVE"
"4378",NA,"8","ST","8 ST","8 ST","8TH ST","8TH ST"
"4379",NA,"HOSPITAL FOOT E OF 26","ST","HOSPITAL FOOT E OF 26 ST","HOSPITAL FOOT E OF 26 ST","HOSPITAL FOOT E OF 26TH ST","HOSPITAL FOOT E OF 26TH ST"
"4380",NA,"2","ST","2 ST","2 ST","2ND ST","2ND ST"
"4381",NA,"RID","ST","RID ST","RID ST","RID ST","RID ST"
"4382",29,"CORNELIA","ST","29 CORNELIA ST","29 CORNELIA ST","29 CORNELIA ST","29 CORNELIA ST"
"4383",82,"HESTER","ST","82 HESTER ST","82 HESTER ST","82 HESTER ST","82 HESTER ST"
"4384",18,"READE","ST","18 READE ST","18 READE ST","18 READE ST","18 READE ST"
"4385",70,"HAMERSLEY","ST","70 HAMERSLEY ST","70 HAMERSLEY ST","70 HAMERSLEY ST","70 HAMERSLEY ST"
"4386",NA,"9","ST","9 ST","9 ST","9TH ST","9TH ST"
"4387",223,"DIVISION","ST","223 DIVISION ST","223 DIVISION ST","223 DIVISION ST","223 DIVISION ST"
"4388",264,"BOWERY","ST","264 BOWERY ST","264 BOWERY ST","264 BOWERY ST","264 BOWERY ST"
"4389",NA,"2765TANTOI","ST","2765TANTOI ST","2765TANTOI ST","2 765THTANTOI ST","2 765THTANTOI ST"
"4390",33,"FORSYTA","ST","33 FORSYTA ST","33 FORSYTA ST","33 FORSYTA ST","33 FORSYTA ST"
"4391",6,"ALLEN","ST","6 ALLEN ST","6 ALLEN ST","6 ALLEN ST","6 ALLEN ST"
"4392",NA,"10","ST","10 ST","10 ST","10TH ST","10TH ST"
"4393",297,"BROADWAY","AVE","297 BROADWAY AVE","TWO HUNDRED NINETY-SEVEN BROADWAY AVE","297 BROADWAY AVE","TWO HUNDRED NINETY-SEVEN BROADWAY AVE"
"4394",NA,"10","ST","10 ST","10 ST","10TH ST","10TH ST"
"4395",NA,"7","ST","7 ST","7 ST","7TH ST","7TH ST"
"4396",220,"GREENWICH","ST","220 GREENWICH ST","220 GREENWICH ST","220 GREENWICH ST","220 GREENWICH ST"
"4397",NA,"32A FIH","ST","32A FIH ST","32A FIH ST","32NDA FIH ST","32NDA FIH ST"
"4398",NA,"E 25 & AVE. B","AVE","E 25 & AVE. B AVE","E 25 & AVE. B AVE","E 25TH & AVE. B AVE","E 25TH & AVE. B AVE"
"4399",NA,"9","ST","9 ST","9 ST","9TH ST","9TH ST"
"4400",NA,"2","ST","2 ST","2 ST","2ND ST","2ND ST"
"4401",297,"BROADWAY","AVE","297 BROADWAY AVE","TWO HUNDRED NINETY-SEVEN BROADWAY AVE","297 BROADWAY AVE","TWO HUNDRED NINETY-SEVEN BROADWAY AVE"
"4402",NA,"RIT","ST","RIT ST","RIT ST","RIT ST","RIT ST"
"4403",335,"BOWERY","ST","335 BOWERY ST","335 BOWERY ST","335 BOWERY ST","335 BOWERY ST"
"4404",67,"DIVISION","ST","67 DIVISION ST","67 DIVISION ST","67 DIVISION ST","67 DIVISION ST"
"4405",68,"WEST WASHINGTON PL","PL","68 WEST WASHINGTON PL","68 WEST WASHINGTON PL","68 WEST WASHINGTON PL","68 WEST WASHINGTON PL"
"4406",NA,"ROA","ST","ROA ST","ROA ST","ROA ST","ROA ST"
"4407",679,"BROADWAY","AVE","679 BROADWAY AVE","SIX HUNDRED SEVENTY-NINE BROADWAY AVE","679 BROADWAY AVE","SIX HUNDRED SEVENTY-NINE BROADWAY AVE"
"4408",NA,"243| DIVLSLON","ST","243| DIVLSLON ST","243| DIVLSLON ST","243RD| DIVLSLON ST","243RD| DIVLSLON ST"
"4409",NA,"1","ST","1 ST","1 ST","1ST ST","1ST ST"
"4410",53,"COLUMBIA","ST","53 COLUMBIA ST","53 COLUMBIA ST","53 COLUMBIA ST","53 COLUMBIA ST"
"4411",NA,"HOSPITAL","ST","HOSPITAL ST","HOSPITAL ST","HOSPITAL ST","HOSPITAL ST"
"4412",263,"GRAND","ST","263 GRAND ST","263 GRAND ST","263 GRAND ST","263 GRAND ST"
"4413",2,"DIVISION","ST","2 DIVISION ST","2 DIVISION ST","2 DIVISION ST","2 DIVISION ST"
"4414",27,"WASHINGTON","ST","27 WASHINGTON ST","27 WASHINGTON ST","27 WASHINGTON ST","27 WASHINGTON ST"
"4415",68,"GREENE","ST","68 GREENE ST","68 GREENE ST","68 GREENE ST","68 GREENE ST"
"4416",5,"PINE","ST","5 PINE ST","5 PINE ST","5 PINE ST","5 PINE ST"
"4417",11,"THEATRE ALY , LOVEJOYS","ALY","11 THEATRE ALY , LOVEJOYS ALY","11 THEATRE ALY , LOVEJOYS ALY","11 THEATRE ALY , LOVEJOYS ALY","11 THEATRE ALY , LOVEJOYS ALY"
"4418",390,"BROOME","ST","390 BROOME ST","390 BROOME ST","390 BROOME ST","390 BROOME ST"
"4419",NA,"ROC","ST","ROC ST","ROC ST","ROC ST","ROC ST"
"4420",NA,"AVE. C. & TWELH","AVE","AVE. C. & TWELH AVE","AVE. C. & TWELH AVE","AVE. C. & TWELH AVE","AVE. C. & TWELH AVE"
"4421",NA,"3","ST","3 ST","3 ST","3RD ST","3RD ST"
"4422",NA,"7","ST","7 ST","7 ST","7TH ST","7TH ST"
"4423",NA,"H. BROOKLYN","ST","H. BROOKLYN ST","H. BROOKLYN ST","H. BROOKLYN ST","H. BROOKLYN ST"
"4424",5,"PINE","ST","5 PINE ST","5 PINE ST","5 PINE ST","5 PINE ST"
"4425",NA,"1","ST","1 ST","1 ST","1ST ST","1ST ST"
"4426",NA,"8","ST","8 ST","8 ST","8TH ST","8TH ST"
"4427",NA,"","ST",NA,NA,NA,NA
"4428",243,"DIVISION","ST","243 DIVISION ST","243 DIVISION ST","243 DIVISION ST","243 DIVISION ST"
"4429",NA,"AND WHO SELL DRAS","DR","AND WHO SELL DRAS DR","AND WHO SELL DRAS DR","AND WHO SELL DRAS DR","AND WHO SELL DRAS DR"
"4430",NA,"ON THE ROYAL BANK OF IRELAND  , AND ON MESSRS.","ST","ON THE ROYAL BANK OF IRELAND  , AND ON MESSRS. ST","ON THE ROYAL BANK OF IRELAND  , AND ON MESSRS. ST","ON THE ROYAL BANK OF IRELAND  , AND ON MESSRS. ST","ON THE ROYAL BANK OF IRELAND  , AND ON MESSRS. ST"
"4431",NA,"1","ST","1 ST","1 ST","1ST ST","1ST ST"
"4432",110,"CHERRY","ST","110 CHERRY ST","110 CHERRY ST","110 CHERRY ST","110 CHERRY ST"
"4433",NA,"6","ST","6 ST","6 ST","6TH ST","6TH ST"
"4434",139,"MOTT","ST","139 MOTT ST","139 MOTT ST","139 MOTT ST","139 MOTT ST"
"4435",NA,"ROW","ST","ROW ST","ROW ST","ROW ST","ROW ST"
"4436",410,"BROADWAY","AVE","410 BROADWAY AVE","FOUR HUNDRED TEN BROADWAY AVE","410 BROADWAY AVE","FOUR HUNDRED TEN BROADWAY AVE"
"4437",NA,"3","ST","3 ST","3 ST","3RD ST","3RD ST"
"4438",NA,"FOOT W OF 21","ST","FOOT W OF 21 ST","FOOT W OF 21 ST","FOOT W OF 21ST ST","FOOT W OF 21ST ST"
"4439",NA,"9","ST","9 ST","9 ST","9TH ST","9TH ST"
"4440",NA,"ROG","ST","ROG ST","ROG ST","ROG ST","ROG ST"
"4441",NA,"9","ST","9 ST","9 ST","9TH ST","9TH ST"
"4442",NA,"9","ST","9 ST","9 ST","9TH ST","9TH ST"
"4443",NA,"1","ST","1 ST","1 ST","1ST ST","1ST ST"
"4444",NA,"3","ST","3 ST","3 ST","3RD ST","3RD ST"
"4445",NA,"2","ST","2 ST","2 ST","2ND ST","2ND ST"
"4446",NA,"AVE. C & 3","AVE","AVE. C & 3 AVE","AVE. C & 3 AVE","AVE. C & 3RD AVE","AVE. C & 3RD AVE"
"4447",NA,"1","ST","1 ST","1 ST","1ST ST","1ST ST"
"4448",NA,"H. WILLIAMSBURGH","ST","H. WILLIAMSBURGH ST","H. WILLIAMSBURGH ST","H. WILLIAMSBURGH ST","H. WILLIAMSBURGH ST"
"4449",NA,"ROG","ST","ROG ST","ROG ST","ROG ST","ROG ST"
"4450",NA,"10","ST","10 ST","10 ST","10TH ST","10TH ST"
"4451",4,"GWICH","ST","4 GWICH ST","4 GWICH ST","4 GWICH ST","4 GWICH ST"
"4452",271,"MONROE","ST","271 MONROE ST","271 MONROE ST","271 MONROE ST","271 MONROE ST"
"4453",NA,"8","ST","8 ST","8 ST","8TH ST","8TH ST"
"4454",NA,"9","ST","9 ST","9 ST","9TH ST","9TH ST"
"4455",NA,"8","ST","8 ST","8 ST","8TH ST","8TH ST"
"4456",NA,"W R 35 & BROADWAY","AVE","W R 35 & BROADWAY AVE","W R 35 & BROADWAY AVE","W R 35TH & BROADWAY AVE","W R 35TH & BROADWAY AVE"
"4457",NA,"W R 35 & BROADWAY","AVE","W R 35 & BROADWAY AVE","W R 35 & BROADWAY AVE","W R 35TH & BROADWAY AVE","W R 35TH & BROADWAY AVE"
"4458",NA,"BROADWAY & W 27","AVE","BROADWAY & W 27 AVE","BROADWAY & W 27 AVE","BROADWAY & W 27TH AVE","BROADWAY & W 27TH AVE"
"4459",147,"FRANKLIN","ST","147 FRANKLIN ST","147 FRANKLIN ST","147 FRANKLIN ST","147 FRANKLIN ST"
"4460",NA,"3","ST","3 ST","3 ST","3RD ST","3RD ST"
"4461",NA,"AVE. A. & TWELH","AVE","AVE. A. & TWELH AVE","AVE. A. & TWELH AVE","AVE. A. & TWELH AVE","AVE. A. & TWELH AVE"
"4462",11,"ALBA","ST","11 ALBA ST","11 ALBA ST","11 ALBA ST","11 ALBA ST"
"4463",205,"FULTON","ST","205 FULTON ST","205 FULTON ST","205 FULTON ST","205 FULTON ST"
"4464",205,"FULTON","ST","205 FULTON ST","205 FULTON ST","205 FULTON ST","205 FULTON ST"
"4465",NA,"ROM","ST","ROM ST","ROM ST","ROM ST","ROM ST"
"4466",NA,"E 16A LLTH","ST","E 16A LLTH ST","E 16A LLTH ST","E 16THA LLTH ST","E 16THA LLTH ST"
"4467",2,"3","ST","2 3 ST","2 3 ST","2 3RD ST","2 3RD ST"
"4468",NA,"10","ST","10 ST","10 ST","10TH ST","10TH ST"
"4469",NA,"13 & GREENWICH AVE","AVE","13 & GREENWICH AVE","13 & GREENWICH AVE","13TH & GREENWICH AVE","13TH & GREENWICH AVE"
"4470",NA,"7","ST","7 ST","7 ST","7TH ST","7TH ST"
"4471",9,"W 26","ST","9 W 26 ST","9 W 26 ST","9 W 26TH ST","9 W 26TH ST"
"4472",NA,"6","ST","6 ST","6 ST","6TH ST","6TH ST"
"4473",390,"B.WAY","ST","390 B.WAY ST","390 B.WAY ST","390 B.WAY ST","390 B.WAY ST"
"4474",NA,"CHELSEA SCHOOL SQ & W 22","ST","CHELSEA SCHOOL SQ & W 22 ST","CHELSEA SCHOOL SQ & W 22 ST","CHELSEA SCHOOL SQ & W 22ND ST","CHELSEA SCHOOL SQ & W 22ND ST"
"4475",NA,"AVE H 11 & W 29","AVE","AVE H 11 & W 29 AVE","AVE H 11 & W 29 AVE","AVE H 11TH & W 29 AVE","AVE H 11TH & W 29 AVE"
"4476",NA,"1","ST","1 ST","1 ST","1ST ST","1ST ST"
"4477",NA,"1","ST","1 ST","1 ST","1ST ST","1ST ST"
"4478",NA,"8","ST","8 ST","8 ST","8TH ST","8TH ST"
"4479",NA,"BROADWAY & E 14","AVE","BROADWAY & E 14 AVE","BROADWAY & E 14 AVE","BROADWAY & E 14TH AVE","BROADWAY & E 14TH AVE"
"4480",216,"W 22","ST","216 W 22 ST","216 W 22 ST","216 W 22ND ST","216 W 22ND ST"
"4481",163,"DIVISION","ST","163 DIVISION ST","163 DIVISION ST","163 DIVISION ST","163 DIVISION ST"
"4482",197,"DIVISION","ST","197 DIVISION ST","197 DIVISION ST","197 DIVISION ST","197 DIVISION ST"
"4483",381,"GRAND","ST","381 GRAND ST","381 GRAND ST","381 GRAND ST","381 GRAND ST"
"4484",381,"GRAND","ST","381 GRAND ST","381 GRAND ST","381 GRAND ST","381 GRAND ST"
"4485",381,"GRAND","ST","381 GRAND ST","381 GRAND ST","381 GRAND ST","381 GRAND ST"
"4486",381,"GRANDAND 2 CEDAR","ST","381 GRANDAND 2 CEDAR ST","381 GRANDAND 2 CEDAR ST","381 GRANDAND 2ND CEDAR ST","381 GRANDAND 2ND CEDAR ST"
"4487",197,"DIVISION","ST","197 DIVISION ST","197 DIVISION ST","197 DIVISION ST","197 DIVISION ST"
"4488",NA,"3","ST","3 ST","3 ST","3RD ST","3RD ST"
"4489",281,"6","ST","281 6 ST","281 6 ST","281 6TH ST","281 6TH ST"
"4490",NA,"6","ST","6 ST","6 ST","6TH ST","6TH ST"
"4491",99,"CANAL","ST","99 CANAL ST","99 CANAL ST","99 CANAL ST","99 CANAL ST"
"4492",62,"ARD","ST","62 ARD ST","62 ARD ST","62 ARD ST","62 ARD ST"
"4493",NA,"Ã¢ÂÂ","ST","Ã¢ÂÂ ST","Ã¢ÂÂ ST","Ã¢ÂÂ ST","Ã¢ÂÂ ST"
"4494",NA,"W 30 & BROADWAY","AVE","W 30 & BROADWAY AVE","W 30 & BROADWAY AVE","W 30TH & BROADWAY AVE","W 30TH & BROADWAY AVE"
"4495",64,"SULLIVAN","ST","64 SULLIVAN ST","64 SULLIVAN ST","64 SULLIVAN ST","64 SULLIVAN ST"
"4496",2,"3","ST","2 3 ST","2 3 ST","2 3RD ST","2 3RD ST"
"4497",310,"GRAND","ST","310 GRAND ST","310 GRAND ST","310 GRAND ST","310 GRAND ST"
"4498",270,"2","ST","270 2 ST","270 2 ST","270 2ND ST","270 2ND ST"
"4499",NA,"9","ST","9 ST","9 ST","9TH ST","9TH ST"
"4500",NA,"1G9 MONROE","ST","1G9 MONROE ST","1G9 MONROE ST","1STG9 MONROE ST","1STG9 MONROE ST"
"4501",NA,"4","ST","4 ST","4 ST","4TH ST","4TH ST"
"4502",218,"MONROE","ST","218 MONROE ST","218 MONROE ST","218 MONROE ST","218 MONROE ST"
"4503",NA,"GANSEVOORT","ST","GANSEVOORT ST","GANSEVOORT ST","GANSEVOORT ST","GANSEVOORT ST"
"4504",NA,"20A 7,.","ST","20A 7,. ST","20A 7,. ST","20THA 7,. ST","20THA 7,. ST"
"4505",4753,"HUDSON","ST","4753 HUDSON ST","4753 HUDSON ST","4753 HUDSON ST","4753 HUDSON ST"
"4506",351,"BROOJS","ST","351 BROOJS ST","351 BROOJS ST","351 BROOJS ST","351 BROOJS ST"
"4507",7,"8","ST","7 8 ST","7 8 ST","7 8TH ST","7 8TH ST"
"4508",NA,"1","ST","1 ST","1 ST","1ST ST","1ST ST"
"4509",142,"CHERRY","ST","142 CHERRY ST","142 CHERRY ST","142 CHERRY ST","142 CHERRY ST"
"4510",NA,"7","ST","7 ST","7 ST","7TH ST","7TH ST"
"4511",189,"DIVISN","ST","189 DIVISN ST","189 DIVISN ST","189 DIVISN ST","189 DIVISN ST"
"4512",224,"RIVINGTON","ST","224 RIVINGTON ST","224 RIVINGTON ST","224 RIVINGTON ST","224 RIVINGTON ST"
"4513",NA,"RUF FREDERICKP01Ã¢ÂÂ1 GREENWICH","ST","RUF FREDERICKP01Ã¢ÂÂ1 GREENWICH ST","RUF FREDERICKP01Ã¢ÂÂ1 GREENWICH ST","RUF FREDERICKP1STÃ¢ÂÂ1 GREENWICH ST","RUF FREDERICKP1STÃ¢ÂÂ1 GREENWICH ST"
"4514",1,"E ,","ST","1 E , ST","1 E , ST","1 E , ST","1 E , ST"
"4515",NA,"E","ST","E ST","E ST","E ST","E ST"
"4516",NA,"RUS","ST","RUS ST","RUS ST","RUS ST","RUS ST"
"4517",NA,"AND PROPRIETORS OF THE","ST","AND PROPRIETORS OF THE ST","AND PROPRIETORS OF THE ST","AND PROPRIETORS OF THE ST","AND PROPRIETORS OF THE ST"
"4518",NA,"7","ST","7 ST","7 ST","7TH ST","7TH ST"
"4519",NA,"10","ST","10 ST","10 ST","10TH ST","10TH ST"
"4520",NA,"RUT","ST","RUT ST","RUT ST","RUT ST","RUT ST"
"4521",23,"ELDRIDGE","ST","23 ELDRIDGE ST","23 ELDRIDGE ST","23 ELDRIDGE ST","23 ELDRIDGE ST"
"4522",NA,"W Z93 19","ST","W Z93 19 ST","W Z93 19 ST","W Z93RD 19 ST","W Z93RD 19 ST"
"4523",2,"WALL , RATHBUNS","ST","2 WALL , RATHBUNS ST","2 WALL , RATHBUNS ST","2 WALL , RATHBUNS ST","2 WALL , RATHBUNS ST"
"4524",36,"SCAMMEL","ST","36 SCAMMEL ST","36 SCAMMEL ST","36 SCAMMEL ST","36 SCAMMEL ST"
"4525",NA,"8","ST","8 ST","8 ST","8TH ST","8TH ST"
"4526",NA,"RYA","ST","RYA ST","RYA ST","RYA ST","RYA ST"
"4527",NA,"10","ST","10 ST","10 ST","10TH ST","10TH ST"
"4528",NA,"9","ST","9 ST","9 ST","9TH ST","9TH ST"
"4529",NA,"7","ST","7 ST","7 ST","7TH ST","7TH ST"
"4530",NA,"3","ST","3 ST","3 ST","3RD ST","3RD ST"
"4531",32,"MADISON","ST","32 MADISON ST","32 MADISON ST","32 MADISON ST","32 MADISON ST"
"4532",NA,"3","ST","3 ST","3 ST","3RD ST","3RD ST"
"4533",693,"B.WAY","ST","693 B.WAY ST","693 B.WAY ST","693 B.WAY ST","693 B.WAY ST"
"4534",348,"AVE H","AVE","348 AVE H AVE","THREE HUNDRED FORTY-EIGHT AVE H AVE","348 AVE H AVE","THREE HUNDRED FORTY-EIGHT AVE H AVE"
"4535",180,"DIVISION","ST","180 DIVISION ST","180 DIVISION ST","180 DIVISION ST","180 DIVISION ST"
"4536",NA,"7","ST","7 ST","7 ST","7TH ST","7TH ST"
"4537",NA,"6","ST","6 ST","6 ST","6TH ST","6TH ST"
"4538",57,"AVE H","AVE","57 AVE H AVE","FIFTY-SEVEN AVE H AVE","57 AVE H AVE","FIFTY-SEVEN AVE H AVE"
"4539",NA,"7","ST","7 ST","7 ST","7TH ST","7TH ST"
"4540",NA,"6","ST","6 ST","6 ST","6TH ST","6TH ST"
"4541",38,"OAK","ST","38 OAK ST","38 OAK ST","38 OAK ST","38 OAK ST"
"4542",522,"BROOME","ST","522 BROOME ST","522 BROOME ST","522 BROOME ST","522 BROOME ST"
"4543",193,"W 25","ST","193 W 25 ST","193 W 25 ST","193 W 25TH ST","193 W 25TH ST"
"4544",70,"ESSCX","ST","70 ESSCX ST","70 ESSCX ST","70 ESSCX ST","70 ESSCX ST"
"4545",NA,"MOTT & PRINCE","ST","MOTT & PRINCE ST","MOTT & PRINCE ST","MOTT & PRINCE ST","MOTT & PRINCE ST"
"4546",102,"BROADWAY , PACIFIC","AVE","102 BROADWAY , PACIFIC AVE","ONE HUNDRED TWO BROADWAY , PACIFIC AVE","102 BROADWAY , PACIFIC AVE","ONE HUNDRED TWO BROADWAY , PACIFIC AVE"
"4547",18,"PARK PL","PL","18 PARK PL","18 PARK PL","18 PARK PL","18 PARK PL"
"4548",87,"2","ST","87 2 ST","87 2 ST","87 2ND ST","87 2ND ST"
"4549",419,"GRAND","ST","419 GRAND ST","419 GRAND ST","419 GRAND ST","419 GRAND ST"
"4550",91,"AVE D","AVE","91 AVE D AVE","NINETY-ONE AVE D AVE","91 AVE D AVE","NINETY-ONE AVE D AVE"
"4551",438,"BROADWAY","AVE","438 BROADWAY AVE","FOUR HUNDRED THIRTY-EIGHT BROADWAY AVE","438 BROADWAY AVE","FOUR HUNDRED THIRTY-EIGHT BROADWAY AVE"
"4552",438,"BROADWAY","AVE","438 BROADWAY AVE","FOUR HUNDRED THIRTY-EIGHT BROADWAY AVE","438 BROADWAY AVE","FOUR HUNDRED THIRTY-EIGHT BROADWAY AVE"
"4553",117,"OTEL,E L17 E BROADWAY B.WAY","AVE","117 OTEL,E L17 E BROADWAY B.WAY AVE","ONE HUNDRED SEVENTEEN OTEL,E L17 E BROADWAY B.WAY AVE","117 OTEL,E L17TH E BROADWAY B.WAY AVE","ONE HUNDRED SEVENTEEN OTEL,E L17TH E BROADWAY B.WAY AVE"
"4554",NA,"3","ST","3 ST","3 ST","3RD ST","3RD ST"
"4555",NA,"8 & AVE. D","AVE","8 & AVE. D AVE","8 & AVE. D AVE","8TH & AVE. D AVE","8TH & AVE. D AVE"
"4556",218,"BOWRY","ST","218 BOWRY ST","218 BOWRY ST","218 BOWRY ST","218 BOWRY ST"
"4557",218,"BOWERY","ST","218 BOWERY ST","218 BOWERY ST","218 BOWERY ST","218 BOWERY ST"
"4558",127,"CHATHM","ST","127 CHATHM ST","127 CHATHM ST","127 CHATHM ST","127 CHATHM ST"
"4559",NA,"SAN","ST","SAN ST","SAN ST","SAN ST","SAN ST"
"4560",NA,"CT","ST","CT ST","CT ST","CT ST","CT ST"
"4561",NA,"11","ST","11 ST","11 ST","11TH ST","11TH ST"
"4562",NA,", W CO.","ST",", W CO. ST",", W CO. ST",", W CO. ST",", W CO. ST"
"4563",8,"WALL ,","ST","8 WALL , ST","8 WALL , ST","8 WALL , ST","8 WALL , ST"
"4564",NA,"BROOKLYN","ST","BROOKLYN ST","BROOKLYN ST","BROOKLYN ST","BROOKLYN ST"
"4565",NA,"7","ST","7 ST","7 ST","7TH ST","7TH ST"
"4566",NA,"9","ST","9 ST","9 ST","9TH ST","9TH ST"
"4567",NA,"SAV","ST","SAV ST","SAV ST","SAV ST","SAV ST"
"4568",0,"0","ST","0 0 ST","0 0 ST","0 0TH ST","0 0TH ST"
"4569",NA,"AVE B & E 13","AVE","AVE B & E 13 AVE","AVE B & E 13 AVE","AVE B & E 13TH AVE","AVE B & E 13TH AVE"
"4570",77,"BROOME","ST","77 BROOME ST","77 BROOME ST","77 BROOME ST","77 BROOME ST"
"4571",317,"BOWERY","ST","317 BOWERY ST","317 BOWERY ST","317 BOWERY ST","317 BOWERY ST"
"4572",NA,"1","ST","1 ST","1 ST","1ST ST","1ST ST"
"4573",NA,"1","ST","1 ST","1 ST","1ST ST","1ST ST"
"4574",NA,"CUSTOM","ST","CUSTOM ST","CUSTOM ST","CUSTOM ST","CUSTOM ST"
"4575",34,"SUFFOLK","ST","34 SUFFOLK ST","34 SUFFOLK ST","34 SUFFOLK ST","34 SUFFOLK ST"
"4576",NA,"3 & AVE. B","AVE","3 & AVE. B AVE","3 & AVE. B AVE","3RD & AVE. B AVE","3RD & AVE. B AVE"
"4577",NA,"7","ST","7 ST","7 ST","7TH ST","7TH ST"
"4578",NA,"9","ST","9 ST","9 ST","9TH ST","9TH ST"
"4579",84,"ALLEN","ST","84 ALLEN ST","84 ALLEN ST","84 ALLEN ST","84 ALLEN ST"
"4580",NA,"10*9 ELDRIDGE","ST","10*9 ELDRIDGE ST","10*9 ELDRIDGE ST","10TH*9 ELDRIDGE ST","10TH*9 ELDRIDGE ST"
"4581",NA,"9","ST","9 ST","9 ST","9TH ST","9TH ST"
"4582",NA,"ELM & CANAL","ST","ELM & CANAL ST","ELM & CANAL ST","ELM & CANAL ST","ELM & CANAL ST"
"4583",NA,"2L6FIH","ST","2L6FIH ST","2L6FIH ST","2NDL6FIH ST","2NDL6FIH ST"
"4584",34,"WARREN","ST","34 WARREN ST","34 WARREN ST","34 WARREN ST","34 WARREN ST"
"4585",NA,"6","ST","6 ST","6 ST","6TH ST","6TH ST"
"4586",NA,"3B BONA","ST","3B BONA ST","3B BONA ST","3RDB BONA ST","3RDB BONA ST"
"4587",NA,"7","ST","7 ST","7 ST","7TH ST","7TH ST"
"4588",189,"ORCHARD","ST","189 ORCHARD ST","189 ORCHARD ST","189 ORCHARD ST","189 ORCHARD ST"
"4589",NA,"WALKER","ST","WALKER ST","WALKER ST","WALKER ST","WALKER ST"
"4590",NA,"E 13 & AVE. B","AVE","E 13 & AVE. B AVE","E 13 & AVE. B AVE","E 13TH & AVE. B AVE","E 13TH & AVE. B AVE"
"4591",NA,"W 29 & AVE. G","AVE","W 29 & AVE. G AVE","W 29 & AVE. G AVE","W 29TH & AVE. G AVE","W 29TH & AVE. G AVE"
"4592",445,"PEARL","ST","445 PEARL ST","445 PEARL ST","445 PEARL ST","445 PEARL ST"
"4593",NA,"7","ST","7 ST","7 ST","7TH ST","7TH ST"
"4594",42,"NORFOLK","ST","42 NORFOLK ST","42 NORFOLK ST","42 NORFOLK ST","42 NORFOLK ST"
"4595",NA,"9","ST","9 ST","9 ST","9TH ST","9TH ST"
"4596",NA,"10","ST","10 ST","10 ST","10TH ST","10TH ST"
"4597",21,"RIVINGTON","ST","21 RIVINGTON ST","21 RIVINGTON ST","21 RIVINGTON ST","21 RIVINGTON ST"
"4598",NA,"W 30 & 8 AVE.","AVE","W 30 & 8 AVE. AVE","W 30 & 8 AVE. AVE","W 30TH & 8 AVE. AVE","W 30TH & 8 AVE. AVE"
"4599",NA,"1","ST","1 ST","1 ST","1ST ST","1ST ST"
"4600",424,"GREENWICH","ST","424 GREENWICH ST","424 GREENWICH ST","424 GREENWICH ST","424 GREENWICH ST"
"4601",54,"BOWERY","ST","54 BOWERY ST","54 BOWERY ST","54 BOWERY ST","54 BOWERY ST"
"4602",109,"GREENE","ST","109 GREENE ST","109 GREENE ST","109 GREENE ST","109 GREENE ST"
"4603",199,"DIVISN","ST","199 DIVISN ST","199 DIVISN ST","199 DIVISN ST","199 DIVISN ST"
"4604",199,"DIVISION","ST","199 DIVISION ST","199 DIVISION ST","199 DIVISION ST","199 DIVISION ST"
"4605",199,"DIVISION","ST","199 DIVISION ST","199 DIVISION ST","199 DIVISION ST","199 DIVISION ST"
"4606",109,"GREENE","ST","109 GREENE ST","109 GREENE ST","109 GREENE ST","109 GREENE ST"
"4607",NA,"BROADWAY & E 21","AVE","BROADWAY & E 21 AVE","BROADWAY & E 21 AVE","BROADWAY & E 21ST AVE","BROADWAY & E 21ST AVE"
"4608",NA,"7","ST","7 ST","7 ST","7TH ST","7TH ST"
"4609",NA,"9","ST","9 ST","9 ST","9TH ST","9TH ST"
"4610",317,"BOWERY","ST","317 BOWERY ST","317 BOWERY ST","317 BOWERY ST","317 BOWERY ST"
